序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
6810,臺北,2017/3/24,06:03:00,"1,015.10",17.9,73,東北東,3.6,0,0
6811,臺北,2017/3/24,05:03:00,"1,015.10",18.1,71,東北,3.5,0,-
6812,臺北,2017/3/24,04:03:00,"1,015.40",18,72,東北,3.2,0,-
6813,臺北,2017/3/24,03:03:00,"1,015.10",18.2,71,東北,2.9,0,-
6814,臺北,2017/3/24,02:03:00,"1,014.80",18.3,71,東北,3.3,0,-
6815,臺北,2017/3/24,01:03:00,"1,015",18.2,70,東北,3.4,0,-
6816,臺北,2017/3/24,00:03:00,"1,012",21,73,南,0.8,0,-
6817,臺北,2017/3/23,23:03:00,"1,015.30",18.3,71,東北東,3.2,0,-
6818,臺北,2017/3/23,22:03:00,"1,015.10",18.2,71,東北東,3.6,0,-
6819,臺北,2017/3/23,21:03:00,"1,015.30",18.3,71,東北東,3.3,0,-
6820,臺北,2017/3/23,20:03:00,"1,015",18.5,71,東北,4.1,0,-
6821,臺北,2017/3/23,19:03:00,"1,014.10",18.7,73,東北,4.8,0,0
6822,臺北,2017/3/23,18:03:00,"1,013.40",18.8,72,東北東,3.3,0,0
6823,臺北,2017/3/23,17:03:00,"1,012.70",18.6,74,東北東,4.1,0,0
6824,臺北,2017/3/23,16:03:00,"1,012.10",19.4,72,東,3.6,0,0
6825,臺北,2017/3/23,15:03:00,"1,011",21,74,東北東,2.3,0,0.6
6826,臺北,2017/3/23,14:03:00,"1,011.40",23.6,72,西北西,1.9,0,1
6827,臺北,2017/3/23,13:03:00,"1,012.10",22.8,75,西北,0.6,0,0.6
6828,臺北,2017/3/23,12:03:00,"1,012.80",21.6,83,西北西,0.6,0,0.2
6829,臺北,2017/3/23,11:03:00,"1,013.40",19.9,85,西北西,0.3,0,0
6830,臺北,2017/3/23,10:03:00,"1,013.60",19.2,85,南南西,0.7,0,0
6831,臺北,2017/3/23,09:03:00,"1,013.30",18.8,85,靜風,0.1,1,0
6832,臺北,2017/3/23,08:03:00,"1,013.50",18.5,84,西南西,1,1,0
6833,臺北,2017/3/23,07:03:00,"1,012.90",18.1,85,靜風,0.2,0,0
6834,臺北,2017/3/23,06:03:00,"1,012.20",17.8,86,西南,0.6,0,0
6835,臺北,2017/3/23,05:03:00,"1,011.50",17.4,87,北,0.7,0,-
6836,臺北,2017/3/23,04:03:00,"1,011.60",17.2,87,南南西,0.4,0,-
6837,臺北,2017/3/23,03:03:00,"1,012.20",17.1,86,南,1.3,1,-
6838,臺北,2017/3/23,02:03:00,"1,012.40",16.9,86,南南西,1.3,2,-
6839,臺北,2017/3/23,01:03:00,"1,012.70",17.1,84,西,0.7,0,-
6840,臺北,2017/3/23,00:03:00,"1,014.90",18.3,70,東北,4.6,0,-
6841,臺北,2017/3/22,23:03:00,"1,013.10",18,83,西,2.3,1,-
6842,臺北,2017/3/22,22:03:00,"1,012.90",18.9,83,西,1.8,0,-
6843,臺北,2017/3/22,21:03:00,"1,012.10",19.8,82,西,1.7,0,-
6844,臺北,2017/3/22,20:03:00,"1,011.50",20.1,83,西北西,2,0,-
6845,臺北,2017/3/22,19:03:00,"1,010.10",23,69,西,1.6,0,0
6846,臺北,2017/3/22,18:03:00,"1,009.10",23.1,68,南,1.5,0,0
6847,臺北,2017/3/22,17:03:00,"1,008.30",23.4,68,南南東,2.2,0,0
6848,臺北,2017/3/22,16:03:00,"1,008.10",23.6,68,南南東,2.3,0,0
6849,臺北,2017/3/22,15:03:00,"1,008.20",24.4,66,南南東,3.1,0,0
6850,臺北,2017/3/22,14:03:00,"1,008.40",25.1,63,東南,2.2,0,0
6851,臺北,2017/3/22,13:03:00,"1,008.90",25.6,61,東,1.9,0,0.1
6852,臺北,2017/3/22,12:03:00,"1,009.80",25.2,63,東,1,0,0.1
6853,臺北,2017/3/22,11:03:00,"1,010.40",25.3,64,東北東,3.3,0,0.2
6854,臺北,2017/3/22,10:03:00,"1,011.30",22.5,71,東北,3.6,0,0
6855,臺北,2017/3/22,09:03:00,"1,011.90",20.9,73,東北,3.8,0,0
6856,臺北,2017/3/22,08:03:00,"1,011.70",19.9,75,東北,3.8,0,0
6857,臺北,2017/3/22,07:03:00,"1,011.50",18.8,78,東北,4.9,0,0
6858,臺北,2017/3/22,06:03:00,"1,011.40",18.4,77,東北,5.3,0,0
6859,臺北,2017/3/22,05:03:00,"1,011.30",18.1,76,東北,5,0,-
6860,臺北,2017/3/22,04:03:00,"1,011",17.5,77,東北,5.1,0,-
6861,臺北,2017/3/22,03:03:00,"1,012.50",17.3,79,東北,5.8,0,-
6862,臺北,2017/3/22,02:03:00,"1,013",17.5,77,東北,4.9,0,-
6863,臺北,2017/3/22,01:03:00,"1,013.60",17.5,76,東北東,4.8,0,-
6864,臺北,2017/3/22,00:03:00,"1,012.90",17.6,84,西,0.9,1,-
6865,臺北,2017/3/21,23:03:00,"1,015.50",17.5,76,東北,5.1,0,-
6866,臺北,2017/3/21,22:03:00,"1,015.80",17.7,74,東北,5.5,0,-
6867,臺北,2017/3/21,21:03:00,"1,016",17.5,73,東北東,4.2,0,-
6868,臺北,2017/3/21,20:03:00,"1,016",17.1,75,東北,3.9,0,-
6869,臺北,2017/3/21,19:03:00,"1,015.20",16.5,78,東北東,4.2,0,0
6870,臺北,2017/3/21,18:03:00,"1,015",16.6,79,東北,5.5,0,0
6871,臺北,2017/3/21,17:03:00,"1,014.60",17.1,78,東北,6,0,0
6872,臺北,2017/3/21,16:03:00,"1,014.30",17.5,77,東北,5.3,0,0
6873,臺北,2017/3/21,15:03:00,"1,013.90",17.8,78,東北東,6.5,0,0
6874,臺北,2017/3/21,14:03:00,"1,014",18.4,78,東北,5.3,0,0
6875,臺北,2017/3/21,13:03:00,"1,014.50",18.6,77,東北,5.2,0,0
6876,臺北,2017/3/21,12:03:00,"1,015.10",18.5,76,東北,6.6,0,0
6877,臺北,2017/3/21,11:03:00,"1,015.80",18.8,75,東北東,5,0,0
6878,臺北,2017/3/21,10:03:00,"1,016.30",18.7,76,東北,5.6,0,0
6879,臺北,2017/3/21,09:03:00,"1,016.10",19.2,75,東北,4.8,0,0
6880,臺北,2017/3/21,08:03:00,"1,015.30",19.8,77,東北東,4,0,0
6881,臺北,2017/3/21,07:03:00,"1,014.40",19.9,79,東北,3.2,0,0
6882,臺北,2017/3/21,06:03:00,"1,013.60",19.4,82,東北東,3.3,0,0
6883,臺北,2017/3/21,05:03:00,"1,012.80",20,83,東北東,2.3,0,-
6884,臺北,2017/3/21,04:03:00,"1,011.80",20.4,83,東北,2.4,0,-
6885,臺北,2017/3/21,03:03:00,"1,011.40",21.4,83,北,0.7,0,-
6886,臺北,2017/3/21,02:03:00,"1,011.50",21.5,84,北,1.3,0,-
6887,臺北,2017/3/21,01:03:00,"1,011.30",21.2,84,南,1.1,0,-
6888,臺北,2017/3/21,00:03:00,"1,014.80",17.6,75,東北,6.2,0,-
6889,臺北,2017/3/20,23:03:00,"1,011.10",22.1,82,北北東,0.5,0,-
6890,臺北,2017/3/20,22:03:00,"1,011.50",22,81,東南,0.4,0,-
6891,臺北,2017/3/20,21:03:00,"1,011.60",22.6,78,靜風,0,0,-
6892,臺北,2017/3/20,20:03:00,"1,011",23,77,北北西,1.1,0,-
6893,臺北,2017/3/20,19:03:00,"1,010.40",23.7,75,南,0.6,0,0
6894,臺北,2017/3/20,18:03:00,"1,009.80",23.8,75,北北東,0.5,0,0
6895,臺北,2017/3/20,17:03:00,"1,009.80",24.4,73,南南西,0.4,0,0
6896,臺北,2017/3/20,16:03:00,"1,009.70",24.4,74,西南,0.3,0,0
6897,臺北,2017/3/20,15:03:00,"1,009.70",24.5,73,西南,2.3,0,0
6898,臺北,2017/3/20,14:03:00,"1,010.40",24.1,74,南南西,0.8,0,0
6899,臺北,2017/3/20,13:03:00,"1,011.40",22.8,78,西北,0.7,0,0
6900,臺北,2017/3/20,12:03:00,"1,012",24.3,74,西北,0.6,0,0
6901,臺北,2017/3/20,11:03:00,"1,012.60",23.7,76,靜風,0.2,0,0.2
6902,臺北,2017/3/20,10:03:00,"1,013.10",22.3,78,南,1.3,0,0
6903,臺北,2017/3/20,09:03:00,"1,013.50",20.9,81,南南東,1.1,0,0
6904,臺北,2017/3/20,08:03:00,"1,013.20",19.8,83,南南西,1,0,0
6905,臺北,2017/3/20,07:03:00,"1,012.50",18.8,84,南南西,1.3,0,0
6906,臺北,2017/3/20,06:03:00,"1,012.10",18.5,85,西,1.6,0,0
6907,臺北,2017/3/20,05:03:00,"1,011.20",19.9,83,西,1.4,0,-
6908,臺北,2017/3/20,04:03:00,"1,009.30",19.2,85,東,1.2,0,-
6909,臺北,2017/3/20,03:03:00,"1,010.70",19.3,85,東,0.9,0,-
6910,臺北,2017/3/20,02:03:00,"1,011.60",19.3,84,北北西,0.9,0,-
6911,臺北,2017/3/20,01:03:00,"1,012.40",19.2,84,東南東,1.4,0,-
6912,臺北,2017/3/20,00:03:00,"1,011.50",21.4,83,南南西,0.7,0,-
6913,臺北,2017/3/19,23:03:00,"1,014.90",19.6,83,東北東,2.1,0,-
6914,臺北,2017/3/19,22:03:00,"1,015.70",19.7,84,東北東,0.9,0,-
6915,臺北,2017/3/19,21:03:00,"1,015.80",19.7,82,靜風,0.2,0,-
6916,臺北,2017/3/19,20:03:00,"1,015.60",19.8,82,北,1.9,0,-
6917,臺北,2017/3/19,19:03:00,"1,014.90",19.9,82,東北,1.6,0,0
6918,臺北,2017/3/19,18:03:00,"1,014.40",20,81,東北,3,0,0
6919,臺北,2017/3/19,17:03:00,"1,014.30",20.3,80,東,1.7,0,0
6920,臺北,2017/3/19,16:03:00,"1,013.80",20.6,81,東北東,2.7,0,0
6921,臺北,2017/3/19,15:03:00,"1,013.70",20.4,81,東北,4.4,0,0
6922,臺北,2017/3/19,14:03:00,"1,013.60",20.3,82,東北,4.9,0,0
6923,臺北,2017/3/19,13:03:00,"1,014.80",20.5,81,東,2.9,0,0
6924,臺北,2017/3/19,12:03:00,"1,015.10",19.9,82,東,4.1,0,0
6925,臺北,2017/3/19,11:03:00,"1,015.90",20.4,82,東北東,4.6,0,0
6926,臺北,2017/3/19,10:03:00,"1,016.40",19.4,85,東北,2.2,0,0
6927,臺北,2017/3/19,09:03:00,"1,015.60",18.8,86,東北,6,0,0
6928,臺北,2017/3/19,08:03:00,"1,016.70",17.8,86,東北東,2.5,0,0
6929,臺北,2017/3/19,07:03:00,"1,017.10",18.2,87,東,1.9,1,0
6930,臺北,2017/3/19,06:03:00,"1,016.60",18.6,88,北北西,0.3,1,0
6931,臺北,2017/3/19,05:03:00,"1,015.50",19,87,北,1.7,0,-
6932,臺北,2017/3/19,04:03:00,"1,014.90",19,87,東北東,1.4,0,-
6933,臺北,2017/3/19,03:03:00,"1,015.50",19,87,東北東,1.7,0,-
6934,臺北,2017/3/19,02:03:00,"1,015.50",19,87,東,2,0,-
6935,臺北,2017/3/19,01:03:00,"1,015.70",19.1,86,東北東,1.9,1,-
6936,臺北,2017/3/19,00:03:00,"1,014",19.4,83,東北東,2.7,0,-
6937,臺北,2017/3/18,23:03:00,"1,016.40",19.4,86,東北東,1.5,0,-
6938,臺北,2017/3/18,22:03:00,"1,016.60",19.2,85,南,0.4,1,-
6939,臺北,2017/3/18,21:03:00,"1,016.20",19.8,83,北,1.3,0,-
6940,臺北,2017/3/18,20:03:00,"1,015.50",19.6,82,東北東,2.3,0,-
6941,臺北,2017/3/18,19:03:00,"1,015",19.5,82,東北,2,0,0
6942,臺北,2017/3/18,18:03:00,"1,014.30",19.4,81,東北,3.2,0,0
6943,臺北,2017/3/18,17:03:00,"1,014.50",20.4,78,靜風,0.2,0,0
6944,臺北,2017/3/18,16:03:00,"1,013.90",21,78,西北西,0.5,0,0
6945,臺北,2017/3/18,15:03:00,"1,013.30",22.9,76,西北西,0.9,0,0.3
6946,臺北,2017/3/18,14:03:00,"1,013.40",25.2,75,西北西,0.9,0,0.4
6947,臺北,2017/3/18,13:03:00,"1,014",25.2,74,西南,0.9,0,1
6948,臺北,2017/3/18,12:03:00,"1,015.20",23.4,78,東北東,1,0,0.9
6949,臺北,2017/3/18,11:03:00,"1,016.20",20.9,81,東南東,0.7,0,0
6950,臺北,2017/3/18,10:03:00,"1,016.90",19.4,83,靜風,0.2,0,0
6951,臺北,2017/3/18,09:03:00,"1,016.90",20.4,82,北,0.9,0,0.1
6952,臺北,2017/3/18,08:03:00,"1,016.80",18.5,86,東,1.4,0,0
6953,臺北,2017/3/18,07:03:00,"1,016.30",18,86,北,1.1,0,0
6954,臺北,2017/3/18,06:03:00,"1,015.90",17.6,85,靜風,0.2,0,0
6955,臺北,2017/3/18,05:03:00,"1,015.30",17.5,85,北北西,0.8,0,-
6956,臺北,2017/3/18,04:03:00,"1,015.30",17.6,85,靜風,0.2,0,-
6957,臺北,2017/3/18,03:03:00,"1,015.50",18.1,83,西,0.4,0,-
6958,臺北,2017/3/18,02:03:00,"1,015.40",17.9,83,北,0.9,0,-
6959,臺北,2017/3/18,01:03:00,"1,015.70",18.1,82,東北,3.2,0,-
6960,臺北,2017/3/18,00:03:00,"1,015.90",19.5,86,東北,2.2,0,-
6961,臺北,2017/3/17,23:03:00,"1,016.60",17.9,83,東北,2.4,0,-
6962,臺北,2017/3/17,22:03:00,"1,016.70",18.1,82,東北東,3.4,0,-
6963,臺北,2017/3/17,21:03:00,"1,016.60",18.3,82,東北,3.5,0,-
6964,臺北,2017/3/17,20:03:00,"1,016.10",18.4,81,東北,4.2,0,-
6965,臺北,2017/3/17,19:03:00,"1,014.60",18.5,81,東北,4.1,0,0
6966,臺北,2017/3/17,18:03:00,"1,014.30",18.7,82,東北東,4.2,0,0
6967,臺北,2017/3/17,17:03:00,"1,014",18.9,82,東北東,3.5,0,0
6968,臺北,2017/3/17,16:03:00,"1,013.90",18.8,82,東北,4.3,0,0
6969,臺北,2017/3/17,15:03:00,"1,013.40",19.4,80,東北東,3.8,0,0
6970,臺北,2017/3/17,14:03:00,"1,013.40",19.9,78,東北,4.8,0,0
6971,臺北,2017/3/17,13:03:00,"1,013.80",20.1,77,東北,4.8,0,0
6972,臺北,2017/3/17,12:03:00,"1,014.40",20.1,79,東北,5.5,0,0.6
6973,臺北,2017/3/17,11:03:00,"1,015.10",20.2,79,東北,5.8,0,0.2
6974,臺北,2017/3/17,10:03:00,"1,015.70",19.2,83,東北,5,0,0.5
6975,臺北,2017/3/17,09:03:00,"1,016.10",18.2,84,東北,5.1,0,0.1
6976,臺北,2017/3/17,08:03:00,"1,015.90",17.1,86,東北,3.7,0,0
6977,臺北,2017/3/17,07:03:00,"1,015.60",16.6,88,東,2.7,0,0
6978,臺北,2017/3/17,06:03:00,"1,015.60",16.5,87,東北東,3,0,0
6979,臺北,2017/3/17,05:03:00,"1,015",16.4,87,東北東,1.7,0,-
6980,臺北,2017/3/17,04:03:00,"1,014.60",16.3,87,東南東,2.1,0,-
6981,臺北,2017/3/17,03:03:00,"1,015.10",16,90,東北東,0.9,0,-
6982,臺北,2017/3/17,02:03:00,"1,015.60",15.9,88,東北,0.4,1,-
6983,臺北,2017/3/17,01:03:00,"1,015.70",15.9,88,南南東,0.5,2,-
6984,臺北,2017/3/17,00:03:00,"1,016.10",17.9,82,東,2.1,0,-
6985,臺北,2017/3/16,23:03:00,"1,016.40",16,87,靜風,0.2,1,-
6986,臺北,2017/3/16,22:03:00,"1,015.70",16,86,東北東,1.1,1,-
6987,臺北,2017/3/16,21:03:00,"1,015.60",16.1,86,東,1.1,1,-
6988,臺北,2017/3/16,20:03:00,"1,014.90",16.1,86,東北東,1.1,0,-
6989,臺北,2017/3/16,19:03:00,"1,014.10",15.9,87,南南東,0.5,0,0
6990,臺北,2017/3/16,18:03:00,"1,013.90",15.7,87,南南西,0.8,1,0
6991,臺北,2017/3/16,17:03:00,"1,013.40",15.6,87,南南西,1.3,3,0
6992,臺北,2017/3/16,16:03:00,"1,012.80",16.2,85,西北西,0.9,2,0
6993,臺北,2017/3/16,15:03:00,"1,012.50",16.3,85,西北西,1,1,0
6994,臺北,2017/3/16,14:03:00,"1,012.60",17.1,85,南南西,1.1,0,0
6995,臺北,2017/3/16,13:03:00,"1,012.90",17.6,84,西南,1.5,0,0
6996,臺北,2017/3/16,12:03:00,"1,013.60",17.6,82,西南西,1.1,0,0
6997,臺北,2017/3/16,11:03:00,"1,013.80",17.6,84,北,0.9,0,0
6998,臺北,2017/3/16,10:03:00,"1,013.80",17.1,87,東北,2.2,0,0
6999,臺北,2017/3/16,09:03:00,"1,014.50",16.6,86,東北,1.5,0,0
7000,臺北,2017/3/16,08:03:00,"1,014.50",15.4,87,東,1.1,0,0
7001,臺北,2017/3/16,07:03:00,"1,015.10",15.1,88,東南,1.2,4,0
7002,臺北,2017/3/16,06:03:00,"1,014.70",15,88,南南東,0.6,4,0
7003,臺北,2017/3/16,05:03:00,"1,014.30",15,88,靜風,0.1,2,-
7004,臺北,2017/3/16,04:03:00,"1,013.20",15.2,84,北北東,0.9,0,-
7005,臺北,2017/3/16,03:03:00,"1,012.80",16.1,78,北北東,1.5,0,-
7006,臺北,2017/3/16,02:03:00,"1,012.70",17.1,71,東北,2.7,0,-
7007,臺北,2017/3/16,01:03:00,"1,012.70",17.1,70,東北東,3.4,0,-
7008,臺北,2017/3/16,00:03:00,"1,016.20",15.9,88,東南東,0.8,2,-
7009,臺北,2017/3/15,23:03:00,"1,013.70",16.8,68,東北,4.6,0,-
7010,臺北,2017/3/15,22:03:00,"1,013.90",16.4,67,東北東,4.4,0,-
7011,臺北,2017/3/15,21:03:00,"1,014.50",16.4,67,東北東,4.1,0,-
7012,臺北,2017/3/15,20:03:00,"1,014.60",16.3,66,東北東,3.8,0,-
7013,臺北,2017/3/15,19:03:00,"1,014.60",16.3,65,東,4.6,0,0
7014,臺北,2017/3/15,18:03:00,"1,015.30",16.2,66,東,4.1,0,0
7015,臺北,2017/3/15,17:03:00,"1,015.20",16.3,66,東北東,3.9,0,0
7016,臺北,2017/3/15,16:03:00,"1,015.30",16.4,66,東北東,3.5,0,0
7017,臺北,2017/3/15,15:03:00,"1,015.50",16.7,64,東北,5.2,0,0
7018,臺北,2017/3/15,14:03:00,"1,015.60",16.8,63,東北,4.6,0,0
7019,臺北,2017/3/15,13:03:00,"1,016.20",17,64,東北,4.8,0,0
7020,臺北,2017/3/15,12:03:00,"1,017",16.9,63,東北東,4.3,0,0
7021,臺北,2017/3/15,11:03:00,"1,018.50",16.8,65,東,2.7,0,0
7022,臺北,2017/3/15,10:03:00,"1,019.30",16.4,65,東,2.4,0,0
7023,臺北,2017/3/15,09:03:00,"1,019.60",15.9,66,東北,4,0,0
7024,臺北,2017/3/15,08:03:00,"1,019",15.8,66,東北,3.8,0,0
7025,臺北,2017/3/15,07:03:00,"1,018.80",15.4,67,東北,2.5,0,0
7026,臺北,2017/3/15,06:03:00,"1,018.40",15.1,68,東北東,2.5,0,0
7027,臺北,2017/3/15,05:03:00,"1,018.10",15.3,66,東北,2.1,0,-
7028,臺北,2017/3/15,04:03:00,"1,017.80",15.2,67,東北東,2.2,0,-
7029,臺北,2017/3/15,03:03:00,"1,017.50",14.9,67,東,1.5,0,-
7030,臺北,2017/3/15,02:03:00,"1,017.50",14.9,67,東,1.9,0,-
7031,臺北,2017/3/15,01:03:00,"1,018.20",14.9,66,東北東,2,0,-
7032,臺北,2017/3/15,00:03:00,"1,013.50",17.1,69,東北,3.5,0,-
7033,臺北,2017/3/14,23:03:00,"1,018.70",14.7,65,東北東,3.1,0,-
7034,臺北,2017/3/14,22:03:00,"1,019",14.5,66,東北,3.4,0,-
7035,臺北,2017/3/14,21:03:00,"1,018.80",14.4,65,東北,3.1,0,-
7036,臺北,2017/3/14,20:03:00,"1,018.70",14.3,66,東北,2,0,-
7037,臺北,2017/3/14,19:03:00,"1,018.10",14.3,67,東北,2.5,0,0
7038,臺北,2017/3/14,18:03:00,"1,017.30",14.3,66,北,3,0,0
7039,臺北,2017/3/14,17:03:00,"1,016.80",14.4,69,北北東,2.1,0,0
7040,臺北,2017/3/14,16:03:00,"1,016.20",14.7,71,北北東,2.2,0,0
7041,臺北,2017/3/14,15:03:00,"1,016.20",14.5,72,東北,2.1,0,0
7042,臺北,2017/3/14,14:03:00,"1,016.40",14.5,73,北北東,2.7,0,0
7043,臺北,2017/3/14,13:03:00,"1,016.90",14.3,76,北北東,4.2,0,0
7044,臺北,2017/3/14,12:03:00,"1,017.30",14.5,77,北北東,1.1,0,0
7045,臺北,2017/3/14,11:03:00,"1,017.80",14.3,78,北北東,2.2,0,0
7046,臺北,2017/3/14,10:03:00,"1,018.10",13.8,82,北北東,2.3,0,0
7047,臺北,2017/3/14,09:03:00,"1,017.90",13.5,82,東北東,2.7,1,0
7048,臺北,2017/3/14,08:03:00,"1,016.80",13.7,82,東北,2.1,0,0
7049,臺北,2017/3/14,07:03:00,"1,016.40",13.1,83,東北東,2,1,0
7050,臺北,2017/3/14,06:03:00,"1,015.50",13.3,84,東北東,1.5,0,0
7051,臺北,2017/3/14,05:03:00,"1,015",13.5,84,北北東,1.1,1,-
7052,臺北,2017/3/14,04:03:00,"1,013.80",13.9,85,北,2.6,0,-
7053,臺北,2017/3/14,03:03:00,"1,013.50",14.1,86,南南西,0.6,1,-
7054,臺北,2017/3/14,02:03:00,"1,013.60",14.3,85,西南,0.6,1,-
7055,臺北,2017/3/14,01:03:00,"1,013.10",14.8,87,南南西,0.9,1,-
7056,臺北,2017/3/14,00:03:00,"1,018.40",14.8,67,東,1.7,0,-
7057,臺北,2017/3/13,23:03:00,"1,012.40",15.8,88,西,0.8,4,-
7058,臺北,2017/3/13,22:03:00,"1,011.20",15.9,88,南,1.2,1,-
7059,臺北,2017/3/13,21:03:00,"1,009.80",16.1,87,東南東,1.5,0,-
7060,臺北,2017/3/13,20:03:00,"1,009.50",16.2,88,東北,1.1,0,-
7061,臺北,2017/3/13,19:03:00,"1,009.10",16.3,88,東南東,0.3,0,0
7062,臺北,2017/3/13,18:03:00,"1,008.30",16.2,87,東北東,2.3,0,0
7063,臺北,2017/3/13,17:03:00,"1,008.10",16.4,87,東北東,1.4,0,0
7064,臺北,2017/3/13,16:03:00,"1,007.40",16.5,86,東北東,2.6,0,0
7065,臺北,2017/3/13,15:03:00,"1,006.80",17.2,87,北北東,1.7,0,0
7066,臺北,2017/3/13,14:03:00,"1,007",18.1,87,北,0.8,0,0
7067,臺北,2017/3/13,13:03:00,"1,007.90",18.7,85,北北東,1.4,0,0
7068,臺北,2017/3/13,12:03:00,"1,008.90",18.6,87,東北東,1.4,0,0
7069,臺北,2017/3/13,11:03:00,"1,009.50",18.1,89,東北,1.9,0,0
7070,臺北,2017/3/13,10:03:00,"1,009.60",18.1,87,東北,2.7,0,0
7071,臺北,2017/3/13,09:03:00,"1,009.50",20.3,88,北,1.1,0,0
7072,臺北,2017/3/13,08:03:00,"1,009.30",20.5,88,西北西,0.3,0,0
7073,臺北,2017/3/13,07:03:00,"1,009.10",20.5,88,南,0.9,2,0
7074,臺北,2017/3/13,06:03:00,"1,008.80",20.5,86,北,0.4,2,0
7075,臺北,2017/3/13,05:03:00,"1,008.40",21.1,80,北北西,1.6,0,-
7076,臺北,2017/3/13,04:03:00,"1,008.10",21,81,北北西,0.6,0,-
7077,臺北,2017/3/13,03:03:00,"1,008.60",20.9,82,靜風,0.1,0,-
7078,臺北,2017/3/13,02:03:00,"1,008.80",20.7,82,北北西,0.9,0,-
7079,臺北,2017/3/13,01:03:00,"1,009.40",20.6,82,西南西,0.7,0,-
7080,臺北,2017/3/13,00:03:00,"1,012.70",15,88,西北西,0.7,4,-
7081,臺北,2017/3/12,23:03:00,"1,009.60",20.3,83,靜風,0.2,0,-
7082,臺北,2017/3/12,22:03:00,"1,010.10",20,83,西南西,0.8,0,-
7083,臺北,2017/3/12,21:03:00,"1,009.80",19.9,83,西北,0.7,0,-
7084,臺北,2017/3/12,20:03:00,"1,009.50",20.5,82,西北西,1,0,-
7085,臺北,2017/3/12,19:03:00,"1,008.60",21.1,80,西,0.6,0,0
7086,臺北,2017/3/12,18:03:00,"1,008",21.7,77,北,0.3,0,0
7087,臺北,2017/3/12,17:03:00,"1,008",21.8,77,西北,1.1,0,0
7088,臺北,2017/3/12,16:03:00,"1,008",22.9,74,西,2.3,0,0.6
7089,臺北,2017/3/12,15:03:00,"1,007.10",26.1,67,西北西,1.7,0,0.7
7090,臺北,2017/3/12,14:03:00,"1,007.20",27.6,60,東南,2.8,0,0.8
7091,臺北,2017/3/12,13:03:00,"1,008.30",26.4,65,東北,1.8,0,0.2
7092,臺北,2017/3/12,12:03:00,"1,009.50",26.6,64,南,0.8,0,1
7093,臺北,2017/3/12,11:03:00,"1,010.60",25.1,72,西南西,1.8,0,1
7094,臺北,2017/3/12,10:03:00,"1,011.40",23.6,76,西南西,1.7,0,1
7095,臺北,2017/3/12,09:03:00,"1,011.90",22.1,81,南南西,1.8,0,1
7096,臺北,2017/3/12,08:03:00,"1,011.40",21,83,西,0.3,0,1
7097,臺北,2017/3/12,07:03:00,"1,011.10",18.8,85,東,1,0,0
7098,臺北,2017/3/12,06:03:00,"1,011.60",19,84,南南西,0.3,0,0
7099,臺北,2017/3/12,05:03:00,"1,011.40",19,85,南南西,0.8,0,-
7100,臺北,2017/3/12,04:03:00,"1,011.30",19.8,82,南,1.1,0,-
7101,臺北,2017/3/12,03:03:00,"1,010.90",19.9,81,東北,3.5,0,-
7102,臺北,2017/3/12,02:03:00,"1,010.80",19.6,82,東北,3.5,0,-
7103,臺北,2017/3/12,01:03:00,"1,011.40",19.7,82,東北,3.5,0,-
7104,臺北,2017/3/12,00:03:00,"1,009.70",20.6,82,南南西,0.4,0,-
7105,臺北,2017/3/11,23:03:00,"1,013.20",19.8,81,東北,4,0,-
7106,臺北,2017/3/11,22:03:00,"1,013.50",20.1,80,東北東,2.8,0,-
7107,臺北,2017/3/11,21:03:00,"1,013.40",20.4,78,東北,2.4,0,-
7108,臺北,2017/3/11,20:03:00,"1,012.80",20.7,77,東北,1.9,0,-
7109,臺北,2017/3/11,19:03:00,"1,011.80",20.6,78,東北,2.8,0,0
7110,臺北,2017/3/11,18:03:00,"1,011.20",21,77,東北,3.1,0,0.1
7111,臺北,2017/3/11,17:03:00,"1,010.80",21.5,77,東北,2.9,0,0.2
7112,臺北,2017/3/11,16:03:00,"1,010.90",22.2,75,東北,3.2,0,0.2
7113,臺北,2017/3/11,15:03:00,"1,010.60",22.4,78,東北,3.4,0,0.3
7114,臺北,2017/3/11,14:03:00,"1,010.90",22.8,74,東北東,3.5,0,0.1
7115,臺北,2017/3/11,13:03:00,"1,011.10",22.7,76,東北,2.7,0,0.1
7116,臺北,2017/3/11,12:03:00,"1,011.80",22.4,79,東北,4.4,0,0.7
7117,臺北,2017/3/11,11:03:00,"1,012.60",21.2,81,東北,2.9,0,0
7118,臺北,2017/3/11,10:03:00,"1,012.80",20.2,83,東北,2.5,0,0
7119,臺北,2017/3/11,09:03:00,"1,012.70",19.2,84,東北東,2.4,0,0
7120,臺北,2017/3/11,08:03:00,"1,012.20",18.3,85,東北東,2.4,0,0
7121,臺北,2017/3/11,07:03:00,"1,011.80",17.8,85,東,2.2,0,0
7122,臺北,2017/3/11,06:03:00,"1,011.40",17.2,86,東北,2.8,0,0
7123,臺北,2017/3/11,05:03:00,"1,011.20",16.9,87,東,2.7,0,-
7124,臺北,2017/3/11,04:03:00,"1,011.30",16.8,86,東北,3.1,0,-
7125,臺北,2017/3/11,03:03:00,"1,011.20",16.6,86,東北東,3.5,0,-
7126,臺北,2017/3/11,02:03:00,"1,011.50",16.4,86,東北東,3.2,1,-
