序號,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s)
7570,1011.3,21.4,68,15,1.1
7571,1011.0,23.0,66,14,3.2
7572,1010.4,25.4,57,2,0.5
7573,1011.4,24.5,57,3,0.7
7574,1011.7,23.4,69,3,1.4
7575,1012.5,20.5,77,7,0.5
7576,1012.7,18.7,81,5,0.9
7577,1012.3,17.7,84,3,0.3
7578,1011.8,17.2,83,3,1.5
7579,1011.3,18.3,75,19,0.5
7580,1010.8,18.9,71,11,0.9
7581,1010.2,19.0,72,8,0.5
7582,1010.2,19.6,69,8,1.3
7583,1010.7,19.0,71,10,0.5
7584,1016.7,19.3,74,3,4.8
7585,1011.4,19.7,70,17,0.2
7586,1012.0,19.8,71,10,0.4
7587,1012.2,20.3,70,11,0.6
7588,1012.1,20.5,68,17,0.2
7589,1011.6,20.9,67,1,0.4
7590,1011.2,23.2,56,3,0.6
7591,1010.7,24.2,53,6,1.9
7592,1010.5,24.6,51,6,2.2
7593,1010.6,25.5,48,4,1.5
7594,1010.9,27.1,45,8,3.3
7595,1011.9,26.9,43,7,2.0
7596,1013.3,26.8,45,6,2.4
7597,1014.8,25.7,49,5,3.0
7598,1015.8,24.3,55,6,3.0
7599,1016.5,22.0,61,3,3.3
7600,1016.7,19.6,65,3,5.1
7601,1016.8,18.4,67,3,5.0
7602,1016.7,18.0,68,3,5.1
7603,1016.8,17.9,68,3,3.3
7604,1017.2,17.9,67,3,4.5
7605,1018.1,17.8,67,4,4.1
7606,1019.0,17.8,68,3,4.4
7607,1019.4,18.0,68,5,2.5
7608,1010.6,19.5,70,6,1.7
7609,1020.1,18.4,66,5,3.0
7610,1020.5,18.2,70,5,2.9
7611,1020.5,18.4,72,3,5.3
7612,1020.9,18.8,71,3,3.7
7613,1020.3,19.1,71,3,4.4
7614,1020.0,19.2,70,3,5.4
7615,1019.3,19.7,69,3,4.3
7616,1018.2,20.2,68,3,6.2
7617,1017.5,20.8,68,3,6.4
7618,1017.7,21.2,68,4,5.4
7619,1018.1,21.3,68,3,4.7
7620,1019.0,22.3,66,3,4.2
7621,1019.8,22.5,68,2,4.1
7622,1020.3,22.0,68,3,3.5
7623,1020.5,21.2,71,4,2.8
7624,1020.4,19.7,74,4,1.6
7625,1020.1,19.0,75,10,0.6
7626,1019.6,18.8,73,11,0.7
7627,1018.5,18.5,74,10,0.9
7628,1018.3,18.3,75,10,1.4
7629,1018.2,19.4,76,4,0.9
7630,1018.3,20.0,72,4,2.0
7631,1018.4,20.3,71,5,1.9
7632,1020.0,18.0,68,4,2.9
7633,1018.8,20.6,69,3,2.8
7634,1018.7,20.7,68,4,1.7
7635,1018.5,21.1,65,3,3.5
7636,1018.1,21.6,63,3,1.7
7637,1017.5,22.1,60,3,2.0
7638,1017.0,22.4,59,4,2.1
7639,1016.8,22.8,58,15,1.9
7640,1016.2,24.5,50,13,1.3
7641,1015.9,25.7,45,14,1.6
7642,1015.9,25.6,44,15,1.3
7643,1016.1,27.4,41,14,1.9
7644,1017.2,27.3,42,1,1.3
7645,1018.3,24.3,47,8,0.3
7646,1019.2,22.3,59,9,0.3
7647,1019.3,20.0,64,9,1.2
7648,1019.3,17.0,69,8,1.7
7649,1018.8,15.6,73,9,1.4
7650,1018.2,15.6,73,8,1.2
7651,1017.5,15.6,73,9,0.9
7652,1017.3,15.9,72,8,0.9
7653,1017.3,16.1,72,8,1.1
7654,1017.4,16.6,69,8,0.9
7655,1017.5,16.9,69,7,1.5
7656,1018.7,20.3,71,3,1.9
7657,1017.8,17.9,64,7,0.9
7658,1018.0,18.3,62,8,1.7
7659,1017.8,18.8,59,8,1.8
7660,1017.5,19.7,56,8,1.6
7661,1016.8,20.5,47,2,1.0
7662,1016.4,21.6,44,2,0.9
7663,1016.1,23.0,41,14,0.4
7664,1015.8,23.8,42,13,1.0
7665,1015.7,24.0,52,14,1.3
7666,1015.8,25.3,47,13,1.0
7667,1016.3,25.2,40,13,0.6
7668,1017.5,24.7,44,13,0.5
7669,1018.6,21.8,58,12,0.9
7670,1019.4,19.4,64,12,0.7
7671,1019.4,17.4,70,9,0.7
7672,1019.6,15.4,74,10,1.0
7673,1019.1,14.4,76,10,1.3
7674,1018.6,14.6,74,11,1.6
7675,1018.4,15.2,70,10,1.8
7676,1018.4,15.9,67,10,1.5
7677,1018.6,16.6,65,10,1.1
7678,1018.7,16.9,64,8,1.3
7679,1019.0,17.6,61,3,1.3
7680,1017.8,17.4,66,8,1.2
7681,1020.0,19.8,54,4,2.5
7682,1020.5,20.0,54,4,2.5
7683,1020.5,20.1,55,3,2.1
7684,1021.0,20.5,55,4,1.6
7685,1020.7,20.7,53,5,1.6
7686,1020.3,21.0,52,5,2.1
7687,1020.2,21.4,50,7,3.7
7688,1019.8,21.9,50,6,2.9
7689,1019.6,22.9,46,5,2.8
7690,1019.9,23.7,38,5,1.5
7691,1020.7,24.7,40,6,2.9
7692,1022.1,23.8,44,4,2.7
7693,1022.9,23.7,45,3,2.9
7694,1023.7,22.2,55,3,2.4
7695,1024.2,20.1,61,3,2.3
7696,1024.1,17.7,64,4,2.6
7697,1023.8,16.3,67,3,3.0
7698,1023.7,16.1,66,3,4.3
7699,1023.2,16.0,66,3,4.3
7700,1023.4,16.1,64,3,4.0
7701,1023.8,16.0,64,3,3.8
7702,1024.4,15.7,64,3,3.4
7703,1025.0,16.0,62,3,4.7
7704,1019.5,17.8,61,9,0.4
7705,1026.0,15.7,60,3,3.7
7706,1026.5,15.8,58,3,4.6
7707,1026.4,15.9,57,3,4.2
7708,1026.4,16.3,56,3,3.7
7709,1026.2,16.5,56,4,3.6
7710,1025.8,17.0,54,4,4.5
7711,1025.4,17.5,53,3,6.3
7712,1025.1,18.2,51,3,6.5
7713,1025.1,19.6,49,3,6.1
7714,1025.1,19.3,50,3,5.5
7715,1025.8,19.9,48,4,4.8
7716,1026.5,19.9,48,3,5.3
7717,1027.3,19.3,49,3,5.3
7718,1028.1,18.7,51,3,5.1
7719,1028.2,17.6,52,3,5.3
7720,1028.1,15.9,54,4,3.5
7721,1027.5,15.1,56,4,3.0
7722,1026.8,15.1,56,4,3.0
7723,1026.4,15.3,58,4,3.2
7724,1026.0,15.3,59,4,2.9
7725,1025.8,15.6,59,3,4.0
7726,1026.3,15.6,60,3,3.6
7727,1026.6,15.5,61,4,2.9
7728,1025.5,15.8,60,3,3.6
7729,1026.8,15.9,61,4,3.5
7730,1026.4,16.1,60,4,3.4
7731,1026.5,16.2,61,4,3.0
7732,1026.0,16.2,61,4,3.5
7733,1025.3,16.4,61,4,3.9
7734,1024.9,16.6,60,4,4.2
7735,1024.6,16.8,60,4,4.6
7736,1024.1,17.0,60,3,5.7
7737,1024.1,17.7,59,3,5.0
7738,1024.1,18.3,57,4,5.7
7739,1024.1,18.4,58,3,6.4
7740,1024.7,19.1,55,3,6.9
7741,1025.3,18.4,56,3,4.8
7742,1025.8,18.5,55,4,5.1
7743,1025.9,16.9,58,4,3.9
7744,1025.6,15.7,61,4,2.9
7745,1024.9,15.0,62,5,2.4
7746,1024.3,14.6,64,6,2.6
7747,1024.0,14.5,65,5,1.8
7748,1023.6,14.4,66,5,2.3
7749,1023.7,14.4,67,5,2.7
7750,1023.7,14.4,67,5,2.1
7751,1024.1,14.2,68,5,2.9
7752,1026.9,15.7,61,4,3.5
7753,1024.1,15.1,60,4,2.3
7754,1024.3,14.9,61,5,2.8
7755,1024.1,14.5,62,6,1.7
7756,1023.8,14.7,61,6,2.2
7757,1023.6,14.5,61,5,3.0
7758,1023.2,14.7,60,5,2.6
7759,1023.0,15.0,59,4,3.4
7760,1022.8,15.1,60,4,3.5
7761,1022.3,15.2,59,4,4.5
7762,1022.6,15.6,59,3,3.8
7763,1023.4,15.3,59,3,4.5
7764,1024.2,15.3,59,4,4.5
7765,1024.7,15.2,59,4,4.8
7766,1024.9,15.2,59,5,3.3
7767,1025.2,14.7,59,4,2.5
7768,1024.8,14.1,60,4,3.2
7769,1024.4,13.3,61,5,1.7
7770,1024.1,13.2,63,4,2.1
7771,1023.7,13.1,61,4,2.4
7772,1023.5,13.0,59,5,2.0
7773,1023.4,12.9,60,4,1.9
7774,1024.1,12.7,60,4,1.9
7775,1024.6,12.7,59,3,2.6
7776,1024.1,14.9,62,5,3.2
7777,1025.0,11.6,60,6,2.2
7778,1025.0,12.2,57,4,1.9
7779,1025.0,12.1,57,4,2.6
7780,1024.9,12.0,56,4,3.0
7781,1024.7,12.0,57,3,2.6
7782,1024.2,12.2,55,3,4.6
7783,1024.0,12.7,54,3,5.1
7784,1023.4,13.2,54,3,3.0
7785,1023.2,13.2,54,2,4.0
7786,1023.1,13.0,55,3,5.2
7787,1023.7,13.4,54,3,5.7
7788,1024.8,14.2,54,2,2.7
7789,1025.5,13.4,54,3,2.5
7790,1025.8,12.8,52,3,3.5
7791,1025.8,12.1,53,3,3.1
7792,1025.1,12.0,53,3,2.4
7793,1024.7,12.0,53,3,3.1
7794,1023.9,12.0,52,3,2.4
7795,1023.3,12.0,52,3,3.1
7796,1022.8,12.1,53,3,3.0
7797,1022.9,12.1,53,3,2.3
7798,1022.9,12.0,54,3,3.4
7799,1023.2,11.9,57,5,1.2
7800,1024.6,12.3,58,3,3.2
7801,1023.2,12.1,54,3,2.6
7802,1022.9,12.1,53,3,2.6
7803,1022.7,12.1,54,3,3.5
7804,1022.2,12.0,54,3,2.4
7805,1022.0,12.1,56,1,3.1
7806,1021.4,12.0,57,3,2.2
7807,1021.0,12.2,56,2,2.7
7808,1020.2,12.7,54,2,3.7
7809,1019.7,13.1,53,2,4.2
7810,1019.6,12.6,55,3,3.5
7811,1020.4,12.9,56,1,3.8
7812,1021.5,13.0,55,1,2.8
7813,1022.0,12.9,57,1,3.2
7814,1022.3,12.5,56,1,2.4
7815,1022.1,11.6,57,1,2.9
7816,1021.9,10.9,57,2,0.8
7817,1021.3,10.5,58,3,2.4
7818,1020.5,10.8,59,1,2.7
7819,1019.1,11.1,58,1,1.8
7820,1018.8,10.8,55,3,2.5
7821,1019.7,10.7,57,1,0.9
7822,1020.1,10.9,57,2,1.5
7823,1020.1,11.0,57,2,1.9
7824,1023.1,11.9,56,5,1.4
7825,1020.2,11.3,59,2,0.9
7826,1020.1,10.8,59,2,2.0
7827,1019.8,10.6,58,1,1.3
7828,1019.4,10.5,59,2,2.5
7829,1019.1,10.7,59,2,2.3
7830,1018.7,10.9,61,1,3.7
7831,1018.2,11.4,61,1,3.1
7832,1017.5,11.7,63,2,2.4
7833,1017.3,12.0,63,1,1.8
7834,1016.7,11.9,65,14,1.3
7835,1017.2,12.1,65,15,1.7
7836,1018.2,11.9,67,14,1.5
7837,1019.0,11.8,69,15,2.0
7838,1019.3,12.1,70,14,1.6
7839,1018.7,11.8,74,12,0.9
7840,1018.1,12.0,75,7,0.8
7841,1017.7,11.8,80,10,1.2
7842,1017.4,11.5,80,13,0.9
7843,1016.7,11.5,82,14,1.3
7844,1016.2,11.9,82,14,2.5
7845,1015.6,12.8,84,13,1.4
7846,1016.0,13.1,83,1,0.3
7847,1015.8,13.8,83,14,2.2
7848,1019.9,11.2,56,1,3.1
7849,1014.5,16.4,76,14,1.5
7850,1014.4,16.4,79,14,2.4
7851,1013.7,16.8,78,14,1.3
7852,1013.1,16.8,78,14,1.1
7853,1012.6,17.0,75,13,2.1
7854,1011.9,17.4,73,13,1.7
7855,1011.9,17.8,73,13,0.8
7856,1011.4,17.7,73,13,2.5
7857,1011.3,18.3,73,13,2.3
7858,1011.3,19.4,73,14,4.1
7859,1011.3,21.4,66,13,0.9
7860,1012.4,20.8,67,13,1.4
7861,1012.6,21.2,63,12,1.8
7862,1012.8,20.5,65,9,0.4
7863,1012.8,18.8,67,10,1.2
7864,1013.0,17.4,69,10,1.2
7865,1012.5,16.9,70,10,1.2
7866,1012.1,17.0,70,9,0.9
7867,1011.5,17.2,73,8,1.3
7868,1011.2,17.3,72,3,2.4
7869,1011.4,17.7,70,3,3.0
7870,1011.4,17.6,71,3,4.3
7871,1012.4,17.4,71,3,4.6
7872,1015.0,15.1,80,15,2.9
7873,1012.7,17.6,68,3,4.2
7874,1013.2,17.5,67,3,4.6
7875,1013.3,17.4,67,3,5.4
7876,1013.8,17.4,66,4,4.2
7877,1013.9,17.4,66,3,5.2
7878,1013.8,17.7,64,3,5.5
7879,1013.7,18.1,61,3,5.7
7880,1013.6,19.1,59,4,5.3
7881,1013.6,19.7,60,3,5.8
7882,1013.9,19.5,59,3,7.0
7883,1014.5,19.5,58,3,5.3
7884,1015.6,18.9,60,3,7.6
7885,1016.1,19.1,58,3,5.8
7886,1017.2,18.4,58,3,3.9
7887,1017.1,17.8,58,3,5.9
7888,1016.3,17.1,60,3,6.6
7889,1016.1,16.8,60,3,5.5
7890,1016.2,16.8,60,3,5.6
7891,1015.9,16.9,60,3,5.8
7892,1015.8,16.9,61,3,4.5
7893,1015.7,17.0,61,3,5.7
7894,1016.5,17.0,61,3,5.3
7895,1016.5,17.1,58,3,4.8
7896,1012.8,17.8,68,3,3.7
7897,1016.7,17.0,59,3,4.2
7898,1016.5,16.8,59,3,6.2
7899,1017.1,16.9,60,4,4.5
7900,1016.9,17.1,60,3,4.6
7901,1016.5,17.2,60,3,5.5
7902,1016.1,17.6,61,3,4.8
7903,1015.2,17.6,61,3,6.6
7904,1014.5,18.1,60,3,5.4
7905,1014.4,18.7,60,3,7.7
7906,1014.5,19.5,57,3,5.5
7907,1014.6,19.1,58,3,7.8
7908,1015.4,19.4,57,4,4.9
7909,1016.3,18.4,62,3,6.7
7910,1016.5,18.6,62,3,5.1
7911,1015.9,18.3,62,3,4.6
7912,1015.5,18.2,61,3,5.3
7913,1014.4,17.8,63,3,5.1
7914,1013.6,17.7,66,3,5.0
7915,1012.7,17.8,66,3,4.6
7916,1012.3,17.8,67,3,4.3
7917,1012.4,17.6,72,3,3.2
7918,1012.7,17.5,72,4,3.9
7919,1013.5,17.6,71,4,3.4
7920,1016.5,17.0,59,3,7.0
7921,1013.5,18.0,71,3,5.1
7922,1013.5,18.2,72,2,3.1
7923,1013.3,18.6,72,3,4.3
7924,1013.0,18.9,72,2,3.4
7925,1012.1,18.5,76,3,4.9
7926,1011.6,18.9,77,3,2.9
7927,1011.0,20.0,74,3,3.3
7928,1009.8,20.9,73,3,4.3
7929,1010.3,21.7,70,4,3.8
7930,1009.8,23.1,65,4,2.1
7931,1010.6,21.8,67,1,1.4
7932,1010.9,21.4,67,3,1.7
7933,1011.9,20.6,72,8,0.5
7934,1012.5,19.1,71,12,0.9
7935,1013.0,18.7,77,14,0.5
7936,1012.1,18.4,79,13,0.6
7937,1011.5,18.0,81,16,0.5
7938,1011.2,18.0,82,14,1.6
7939,1010.5,17.9,83,13,0.5
7940,1009.8,17.8,82,13,0.7
7941,1009.8,17.5,84,13,1.1
7942,1010.3,17.8,83,13,1.5
7943,1010.5,18.0,82,10,0.5
7944,1013.6,17.8,72,3,4.8
7945,1011.0,18.5,80,10,0.5
7946,1011.0,18.3,80,17,0.0
7947,1011.4,18.8,78,17,0.1
7948,1011.2,19.0,78,14,0.7
7949,1011.0,19.2,78,13,1.3
7950,1009.8,19.7,76,15,0.3
7951,1009.4,20.5,74,15,0.6
7952,1009.3,21.6,71,14,0.9
7953,1009.0,23.7,65,16,0.9
7954,1009.6,24.4,64,1,1.0
7955,1010.7,23.8,65,3,0.7
7956,1012.1,22.5,68,17,0.2
7957,1013.1,21.4,71,13,0.7
7958,1014.0,19.8,76,9,0.3
7959,1014.3,18.8,79,8,1.1
7960,1014.1,18.1,80,9,0.6
7961,1013.8,17.6,80,8,0.8
7962,1013.1,17.5,80,6,0.9
7963,1012.6,17.9,78,7,0.6
7964,1012.8,17.9,78,9,0.8
7965,1013.4,18.4,79,7,0.6
7966,1013.7,18.7,79,9,0.8
7967,1014.7,19.0,78,10,1.5
7968,1010.8,18.3,81,11,0.5
7969,1014.5,20.0,70,10,1.6
7970,1014.6,20.8,67,3,3.0
7971,1014.8,20.8,67,3,3.7
7972,1014.5,20.8,67,3,3.9
7973,1014.3,20.8,68,3,3.4
7974,1014.0,21.2,66,3,4.4
7975,1013.7,22.3,60,4,3.6
7976,1013.3,23.4,56,5,2.8
7977,1013.1,23.6,57,5,3.0
7978,1013.5,24.8,59,3,3.7
7979,1014.4,23.1,62,3,5.1
7980,1015.6,22.3,68,3,4.5
7981,1016.9,21.2,69,4,4.7
7982,1018.1,20.4,71,3,4.3
7983,1018.5,19.1,74,3,3.3
7984,1018.1,17.4,76,3,3.2
7985,1018.1,16.6,77,3,2.9
7986,1018.0,16.3,76,3,3.0
7987,1017.9,16.3,75,3,3.2
7988,1017.7,16.1,75,3,4.0
7989,1017.8,15.9,74,3,4.0
7990,1018.3,16.0,73,4,3.5
7991,1019.0,15.9,72,4,3.0
7992,1014.9,19.5,75,11,1.2
7993,1019.8,16.1,69,3,4.1
7994,1020.7,16.1,69,4,4.1
7995,1020.8,15.8,72,4,3.7
7996,1021.0,15.7,73,3,5.1
7997,1021.0,15.6,73,3,5.8
7998,1020.8,15.6,73,3,6.0
7999,1020.4,15.9,71,4,5.0
8000,1020.0,16.2,70,3,6.1
8001,1020.0,16.2,69,3,4.8
8002,1020.4,16.0,70,3,5.3
8003,1020.8,16.2,71,3,5.9
8004,1021.9,16.3,71,3,4.2
8005,1022.8,16.0,71,3,5.6
8006,1023.6,15.9,73,3,4.8
8007,1023.8,16.5,74,4,3.3
8008,1023.3,15.0,79,4,3.3
8009,1022.9,14.8,76,3,3.5
8010,1022.5,14.8,77,3,5.6
8011,1022.1,14.7,78,3,3.8
8012,1021.8,14.9,76,3,2.8
8013,1022.2,15.0,76,3,4.6
8014,1022.1,15.1,77,4,5.2
8015,1022.5,15.0,77,3,4.5
8016,1019.4,16.1,70,4,4.9
8017,1022.7,15.0,77,3,5.7
8018,1023.0,15.1,79,3,5.1
8019,1022.7,15.3,78,3,5.7
8020,1022.7,15.8,77,3,5.0
8021,1022.3,16.1,76,3,5.1
8022,1021.7,16.5,76,3,4.8
8023,1021.0,16.8,74,3,5.3
8024,1020.2,17.2,73,3,5.1
8025,1019.4,17.5,73,3,5.2
8026,1019.3,17.9,73,3,4.8
8027,1019.5,18.1,75,3,4.5
8028,1020.0,17.9,75,3,4.8
8029,1020.2,18.2,74,3,5.8
8030,1020.5,18.1,75,3,4.2
8031,1020.5,18.0,76,3,3.9
8032,1019.4,17.7,77,3,4.8
8033,1018.7,17.5,77,3,5.9
8034,1018.4,17.8,76,3,4.4
8035,1018.1,17.8,77,3,3.1
8036,1017.6,17.6,79,4,3.6
8037,1017.4,17.5,78,3,3.4
8038,1017.4,17.6,77,3,4.8
8039,1017.5,17.6,76,3,3.7
8040,1022.9,15.2,75,3,4.3
8041,1017.3,17.2,77,3,5.3
8042,1017.5,16.9,79,4,3.7
8043,1018.4,16.5,81,3,4.7
8044,1018.4,16.5,80,4,3.9
8045,1018.4,16.4,80,4,3.6
8046,1017.9,16.4,79,4,3.7
8047,1017.2,16.8,76,3,3.9
8048,1016.5,17.4,74,3,4.8
8049,1016.3,17.4,73,3,5.2
8050,1016.0,17.9,74,4,7.6
8051,1016.7,17.7,74,3,7.5
8052,1018.2,17.0,76,3,6.9
8053,1019.3,16.5,78,3,5.0
8054,1020.1,16.4,78,4,5.0
8055,1020.4,15.8,80,4,5.2
8056,1020.3,15.2,81,4,3.5
8057,1019.7,14.8,81,3,3.9
8058,1019.2,14.6,81,4,4.5
8059,1018.9,14.5,82,4,5.0
8060,1018.8,14.3,82,4,3.9
8061,1019.2,14.2,82,4,4.0
8062,1019.5,14.1,82,3,5.8
8063,1020.3,14.2,81,3,4.5
8064,1017.2,17.4,76,3,4.6
8065,1021.1,14.4,80,3,4.7
8066,1021.4,14.5,78,3,6.0
8067,1021.3,14.7,77,3,6.2
8068,1021.3,14.9,77,3,5.9
8069,1021.0,15.3,77,3,5.0
8070,1020.2,15.6,77,3,6.0
8071,1019.4,16.1,76,3,5.0
8072,1018.5,16.6,75,3,4.9
8073,1017.6,16.8,75,3,5.3
8074,1017.6,17.1,74,3,4.5
8075,1017.5,17.7,74,3,5.4
8076,1018.2,18.0,76,3,5.4
8077,1018.3,18.0,76,3,4.3
8078,1018.8,18.8,78,2,3.9
8079,1018.3,19.4,79,3,3.6
8080,1017.3,20.1,78,4,3.3
8081,1015.9,19.9,80,15,1.5
8082,1015.0,19.6,81,7,0.9
8083,1014.5,19.6,80,8,1.4
8084,1014.1,19.6,79,8,0.7
8085,1014.0,19.8,80,7,1.5
8086,1014.0,19.8,81,10,0.5
8087,1014.3,19.9,80,8,1.5
8088,1020.8,14.3,81,3,5.9
8089,1014.4,20.0,78,6,0.3
8090,1014.4,20.1,78,10,0.9
8091,1014.3,20.1,78,17,0.1
8092,1014.0,20.8,75,14,0.3
8093,1013.5,21.7,72,3,2.1
8094,1013.0,22.5,71,3,2.0
8095,1012.8,23.0,67,1,1.0
8096,1012.3,23.4,67,15,0.4
8097,1012.3,23.9,68,13,0.6
8098,1012.4,25.2,64,17,0.1
8099,1013.0,25.8,61,11,0.3
8100,1014.1,24.7,64,19,0.4
8101,1015.1,23.3,67,13,0.6
8102,1015.7,21.5,72,10,0.3
8103,1015.7,19.7,76,14,0.4
8104,1015.1,18.5,80,17,0.2
8105,1014.6,17.9,81,12,0.6
8106,1014.1,17.5,82,5,0.3
8107,1013.8,17.4,83,17,0.1
8108,1013.5,17.4,83,11,0.6
8109,1013.3,17.7,80,11,1.6
8110,1013.1,17.7,79,11,0.8
8111,1013.3,18.4,76,10,0.6
8112,1014.2,19.7,81,11,0.5
8113,1013.7,19.8,71,3,1.6
8114,1013.9,21.2,65,3,2.4
8115,1014.1,21.2,66,4,2.5
8116,1014.1,21.1,67,3,1.9
8117,1013.9,21.1,66,4,1.4
8118,1013.7,22.3,61,5,2.2
8119,1013.2,23.6,57,4,2.9
8120,1012.8,22.9,70,14,0.4
8121,1012.9,24.9,66,14,0.9
8122,1013.2,25.7,64,17,0.2
8123,1014.0,23.7,62,14,0.6
8124,1015.2,24.3,67,14,0.5
8125,1016.4,21.6,76,13,0.3
8126,1017.4,20.7,78,1,0.6
8127,1017.7,18.6,86,9,0.3
8128,1017.3,17.1,87,8,0.4
8129,1016.7,16.6,89,8,0.7
8130,1016.4,17.1,89,11,1.2
8131,1016.0,17.4,89,4,1.1
8132,1016.0,17.1,90,4,1.1
8133,1016.7,17.0,90,17,0.1
8134,1017.3,17.1,86,3,2.0
8135,1018.0,17.1,86,3,3.2
8136,1013.5,18.9,74,1,0.9
8137,1019.0,17.6,81,4,2.7
8138,1019.6,17.8,77,3,3.0
8139,1019.7,17.9,75,4,3.0
8140,1019.9,17.8,76,4,2.3
8141,1019.8,17.8,74,3,3.3
8142,1019.3,18.3,72,3,3.8
8143,1018.7,19.1,69,3,4.1
8144,1018.0,20.1,65,3,4.0
8145,1017.5,20.8,65,3,4.3
8146,1017.8,22.4,63,4,4.5
8147,1018.1,22.8,57,3,3.4
8148,1019.1,23.2,55,5,2.3
8149,1019.8,23.2,59,3,2.2
8150,1020.5,22.3,63,1,1.3
8151,1020.9,19.0,70,10,0.9
8152,1020.8,15.5,75,8,1.3
8153,1020.6,14.6,77,17,0.1
8154,1019.9,15.7,72,4,1.6
8155,1019.3,16.2,70,3,2.3
8156,1019.1,16.2,69,4,2.4
8157,1019.3,16.1,69,3,2.3
8158,1019.6,16.3,69,3,4.2
8159,1019.8,16.1,70,3,3.8
8160,1018.4,17.5,83,4,1.6
8161,1019.9,16.5,69,18,4.0
8162,1020.2,16.6,68,18,4.3
8163,1019.8,16.7,69,18,4.1
8164,1019.9,16.5,69,18,3.3
8165,1019.7,16.7,68,18,3.6
8166,1019.2,17.2,65,18,3.4
8167,1019.0,17.7,62,18,4.8
8168,1018.7,18.2,61,18,5.0
8169,1018.9,19.9,57,18,2.8
8170,1019.5,19.0,58,18,4.0
8171,1020.8,18.1,57,18,4.8
8172,1022.2,17.7,61,18,6.0
8173,1023.8,16.7,64,18,5.1
8174,1024.1,16.5,63,18,4.4
8175,1024.4,16.0,62,18,4.3
8176,1024.1,15.4,64,18,3.9
8177,1024.0,15.1,66,18,3.7
8178,1023.7,15.2,68,18,3.0
8179,1023.3,14.2,75,18,1.1
8180,1023.1,14.1,76,18,2.1
8181,1023.1,14.3,75,18,2.2
8182,1023.3,14.3,76,18,2.4
8183,1023.5,14.7,71,18,3.3
8184,1019.8,16.2,69,18,3.4
8185,1024.0,15.1,72,4,1.8
8186,1024.1,15.1,72,4,3.2
8187,1024.1,15.2,72,4,2.9
8188,1024.0,15.2,71,3,4.2
8189,1023.6,15.5,72,3,3.2
8190,1023.2,15.7,72,3,3.2
8191,1022.7,15.8,73,3,3.2
8192,1022.5,15.8,74,4,3.6
8193,1021.9,16.5,73,3,3.3
8194,1022.0,16.8,72,4,3.6
8195,1022.3,16.8,75,3,4.9
8196,1023.4,16.9,74,3,3.7
8197,1023.9,16.4,79,4,2.8
8198,1024.5,15.9,78,4,3.3
8199,1024.1,15.8,77,5,3.2
8200,1024.0,15.6,76,3,3.1
8201,1023.5,15.1,75,3,2.2
8202,1023.7,14.8,77,4,2.8
8203,1023.4,14.7,77,4,4.1
8204,1023.4,14.3,76,4,3.5
8205,1024.0,13.9,80,5,3.3
8206,1024.6,13.7,82,4,2.9
8207,1025.4,13.7,83,4,3.3
8208,1023.7,14.6,76,4,2.8
8209,1026.2,14.0,81,3,3.1
8210,1026.4,14.0,80,3,4.3
8211,1026.4,13.9,80,4,3.0
8212,1026.0,13.9,80,3,3.5
8213,1025.3,14.0,78,4,3.0
8214,1024.9,14.0,77,3,4.3
8215,1024.2,14.1,76,3,4.9
8216,1023.8,14.7,75,3,4.8
8217,1023.2,15.0,75,3,5.2
8218,1023.1,15.3,74,3,5.8
8219,1023.5,15.4,75,3,4.8
8220,1024.4,15.6,75,3,5.3
8221,1025.3,15.5,75,4,3.7
8222,1025.4,15.4,74,3,4.0
8223,1025.4,15.0,73,4,3.6
8224,1025.0,14.2,75,5,3.0
8225,1024.8,14.1,72,4,3.1
8226,1024.1,14.1,69,5,3.5
8227,1023.9,14.0,70,4,4.3
8228,1023.8,14.0,71,4,4.3
8229,1024.2,14.3,68,4,3.3
8230,1024.8,14.4,65,4,4.0
8231,1024.9,14.3,66,5,3.9
8232,1025.9,13.8,81,4,3.9
8233,1025.5,14.5,63,4,4.1
8234,1025.5,14.5,62,5,3.5
8235,1025.5,14.3,62,5,4.5
8236,1025.6,14.5,62,4,4.1
8237,1025.4,14.5,62,5,3.3
8238,1025.2,14.5,62,5,4.0
8239,1024.6,14.7,61,4,4.1
8240,1024.1,14.9,61,4,4.4
8241,1023.9,14.8,62,3,6.5
8242,1023.9,15.1,60,4,5.2
8243,1024.3,15.2,60,3,5.6
8244,1025.3,15.4,60,3,5.5
8245,1026.0,15.5,59,3,5.7
8246,1026.2,15.4,59,4,4.7
8247,1026.2,15.2,59,5,3.9
8248,1025.8,14.9,62,3,3.5
8249,1025.2,14.8,60,5,3.4
8250,1024.7,14.7,61,4,2.6
8251,1024.3,14.5,62,4,2.9
8252,1024.0,14.3,62,4,4.3
8253,1024.1,14.2,62,3,5.0
8254,1024.6,13.9,61,4,3.4
8255,1024.4,13.8,61,4,4.7
8256,1025.3,14.4,64,5,3.7
8257,1025.2,13.7,57,4,3.7
8258,1025.8,14.1,58,4,4.4
8259,1025.6,14.2,59,3,4.3
8260,1025.9,14.2,61,4,3.7
8261,1025.3,14.1,60,4,5.0
8262,1024.8,14.2,59,4,4.2
8263,1024.4,14.1,59,3,4.5
8264,1023.9,14.1,59,3,5.8
8265,1023.5,15.1,58,3,5.3
8266,1023.7,16.7,52,2,4.5
8267,1024.1,16.7,50,5,3.7
